measure_name,datum,state_id,state_name,first_year,last_year,footnotes,sources,
No. of abortion clinics,1,WV,West Virginia,2017,n/a,"A provider is a hospital, clinic or physician's office where abortions are performed. Physicians’ offices reporting 400 or more abortions a year are classified as clinics. ","Abortion Incidence and Service Availability in the United States, 2017, Rachel K. Jones, Elizabeth Witwer, Jenna Jerman <https://www.guttmacher.org/report/abortion-incidence-service-availability-us-2017>",
No. of abortion clinics,3,WI,Wisconsin,2017,n/a,"A provider is a hospital, clinic or physician's office where abortions are performed. Physicians’ offices reporting 400 or more abortions a year are classified as clinics. ","Abortion Incidence and Service Availability in the United States, 2017, Rachel K. Jones, Elizabeth Witwer, Jenna Jerman <https://www.guttmacher.org/report/abortion-incidence-service-availability-us-2017>",
No. of abortion clinics,2,WY,Wyoming,2017,n/a,"A provider is a hospital, clinic or physician's office where abortions are performed. Physicians’ offices reporting 400 or more abortions a year are classified as clinics. ","Abortion Incidence and Service Availability in the United States, 2017, Rachel K. Jones, Elizabeth Witwer, Jenna Jerman <https://www.guttmacher.org/report/abortion-incidence-service-availability-us-2017>",
No. of publicly funded family planning centers,168,AL,Alabama,1/1/2010,2010,n/a,,"Contraceptive Needs and Services, 2010, New York: Guttmacher Institute, 2013, Frost JJ, Zolna MR and Frohwirth L <http://www.guttmacher.org/pubs/win/contraceptive-needs-2010.pdf>"
No. of publicly funded family planning centers,118,AK,Alaska,1/1/2010,2010,n/a,,"Contraceptive Needs and Services, 2010, New York: Guttmacher Institute, 2013, Frost JJ, Zolna MR and Frohwirth L <http://www.guttmacher.org/pubs/win/contraceptive-needs-2010.pdf>"
No. of publicly funded family planning centers,184,AZ,Arizona,1/1/2010,2010,n/a,,"Contraceptive Needs and Services, 2010, New York: Guttmacher Institute, 2013, Frost JJ, Zolna MR and Frohwirth L <http://www.guttmacher.org/pubs/win/contraceptive-needs-2010.pdf>"
No. of publicly funded family planning centers,145,AR,Arkansas,1/1/2010,2010,n/a,,"Contraceptive Needs and Services, 2010, New York: Guttmacher Institute, 2013, Frost JJ, Zolna MR and Frohwirth L <http://www.guttmacher.org/pubs/win/contraceptive-needs-2010.pdf>"
No. of publicly funded family planning centers,1085,CA,California,1/1/2010,2010,n/a,,"Contraceptive Needs and Services, 2010, New York: Guttmacher Institute, 2013, Frost JJ, Zolna MR and Frohwirth L <http://www.guttmacher.org/pubs/win/contraceptive-needs-2010.pdf>"
No. of publicly funded family planning centers,177,CO,Colorado,1/1/2010,2010,n/a,,"Contraceptive Needs and Services, 2010, New York: Guttmacher Institute, 2013, Frost JJ, Zolna MR and Frohwirth L <http://www.guttmacher.org/pubs/win/contraceptive-needs-2010.pdf>"
No. of publicly funded family planning centers,90,CT,Connecticut,1/1/2010,2010,n/a,,"Contraceptive Needs and Services, 2010, New York: Guttmacher Institute, 2013, Frost JJ, Zolna MR and Frohwirth L <http://www.guttmacher.org/pubs/win/contraceptive-needs-2010.pdf>"
No. of publicly funded family planning centers,32,DE,Delaware,1/1/2010,2010,n/a,,"Contraceptive Needs and Services, 2010, New York: Guttmacher Institute, 2013, Frost JJ, Zolna MR and Frohwirth L <http://www.guttmacher.org/pubs/win/contraceptive-needs-2010.pdf>"
No. of publicly funded family planning centers,29,DC,District of Columbia,1/1/2010,2010,n/a,,"Contraceptive Needs and Services, 2010, New York: Guttmacher Institute, 2013, Frost JJ, Zolna MR and Frohwirth L <http://www.guttmacher.org/pubs/win/contraceptive-needs-2010.pdf>"
No. of publicly funded family planning centers,320,FL,Florida,1/1/2010,2010,n/a,,"Contraceptive Needs and Services, 2010, New York: Guttmacher Institute, 2013, Frost JJ, Zolna MR and Frohwirth L <http://www.guttmacher.org/pubs/win/contraceptive-needs-2010.pdf>"
No. of publicly funded family planning centers,302,GA,Georgia,1/1/2010,2010,n/a,,"Contraceptive Needs and Services, 2010, New York: Guttmacher Institute, 2013, Frost JJ, Zolna MR and Frohwirth L <http://www.guttmacher.org/pubs/win/contraceptive-needs-2010.pdf>"
No. of publicly funded family planning centers,45,HI,Hawaii,1/1/2010,2010,n/a,,"Contraceptive Needs and Services, 2010, New York: Guttmacher Institute, 2013, Frost JJ, Zolna MR and Frohwirth L <http://www.guttmacher.org/pubs/win/contraceptive-needs-2010.pdf>"
No. of publicly funded family planning centers,83,ID,Idaho,1/1/2010,2010,n/a,,"Contraceptive Needs and Services, 2010, New York: Guttmacher Institute, 2013, Frost JJ, Zolna MR and Frohwirth L <http://www.guttmacher.org/pubs/win/contraceptive-needs-2010.pdf>"
No. of publicly funded family planning centers,250,IL,Illinois,1/1/2010,2010,n/a,,"Contraceptive Needs and Services, 2010, New York: Guttmacher Institute, 2013, Frost JJ, Zolna MR and Frohwirth L <http://www.guttmacher.org/pubs/win/contraceptive-needs-2010.pdf>"
No. of publicly funded family planning centers,92,IN,Indiana,1/1/2010,2010,n/a,,"Contraceptive Needs and Services, 2010, New York: Guttmacher Institute, 2013, Frost JJ, Zolna MR and Frohwirth L <http://www.guttmacher.org/pubs/win/contraceptive-needs-2010.pdf>"
No. of publicly funded family planning centers,105,IA,Iowa,1/1/2010,2010,n/a,,"Contraceptive Needs and Services, 2010, New York: Guttmacher Institute, 2013, Frost JJ, Zolna MR and Frohwirth L <http://www.guttmacher.org/pubs/win/contraceptive-needs-2010.pdf>"
No. of publicly funded family planning centers,106,KS,Kansas,1/1/2010,2010,n/a,,"Contraceptive Needs and Services, 2010, New York: Guttmacher Institute, 2013, Frost JJ, Zolna MR and Frohwirth L <http://www.guttmacher.org/pubs/win/contraceptive-needs-2010.pdf>"
No. of publicly funded family planning centers,196,KY,Kentucky,1/1/2010,2010,n/a,,"Contraceptive Needs and Services, 2010, New York: Guttmacher Institute, 2013, Frost JJ, Zolna MR and Frohwirth L <http://www.guttmacher.org/pubs/win/contraceptive-needs-2010.pdf>"
No. of publicly funded family planning centers,129,LA,Louisiana,1/1/2010,2010,n/a,,"Contraceptive Needs and Services, 2010, New York: Guttmacher Institute, 2013, Frost JJ, Zolna MR and Frohwirth L <http://www.guttmacher.org/pubs/win/contraceptive-needs-2010.pdf>"
No. of publicly funded family planning centers,94,ME,Maine,1/1/2010,2010,n/a,,"Contraceptive Needs and Services, 2010, New York: Guttmacher Institute, 2013, Frost JJ, Zolna MR and Frohwirth L <http://www.guttmacher.org/pubs/win/contraceptive-needs-2010.pdf>"
No. of publicly funded family planning centers,124,MD,Maryland,1/1/2010,2010,n/a,,"Contraceptive Needs and Services, 2010, New York: Guttmacher Institute, 2013, Frost JJ, Zolna MR and Frohwirth L <http://www.guttmacher.org/pubs/win/contraceptive-needs-2010.pdf>"
No. of publicly funded family planning centers,186,MA,Massachusetts,1/1/2010,2010,n/a,,"Contraceptive Needs and Services, 2010, New York: Guttmacher Institute, 2013, Frost JJ, Zolna MR and Frohwirth L <http://www.guttmacher.org/pubs/win/contraceptive-needs-2010.pdf>"
No. of publicly funded family planning centers,222,MI,Michigan,1/1/2010,2010,n/a,,"Contraceptive Needs and Services, 2010, New York: Guttmacher Institute, 2013, Frost JJ, Zolna MR and Frohwirth L <http://www.guttmacher.org/pubs/win/contraceptive-needs-2010.pdf>"
No. of publicly funded family planning centers,123,MN,Minnesota,1/1/2010,2010,n/a,,"Contraceptive Needs and Services, 2010, New York: Guttmacher Institute, 2013, Frost JJ, Zolna MR and Frohwirth L <http://www.guttmacher.org/pubs/win/contraceptive-needs-2010.pdf>"
No. of publicly funded family planning centers,187,MS,Mississippi,1/1/2010,2010,n/a,,"Contraceptive Needs and Services, 2010, New York: Guttmacher Institute, 2013, Frost JJ, Zolna MR and Frohwirth L <http://www.guttmacher.org/pubs/win/contraceptive-needs-2010.pdf>"
No. of publicly funded family planning centers,193,MO,Missouri,1/1/2010,2010,n/a,,"Contraceptive Needs and Services, 2010, New York: Guttmacher Institute, 2013, Frost JJ, Zolna MR and Frohwirth L <http://www.guttmacher.org/pubs/win/contraceptive-needs-2010.pdf>"
No. of publicly funded family planning centers,73,MT,Montana,1/1/2010,2010,n/a,,"Contraceptive Needs and Services, 2010, New York: Guttmacher Institute, 2013, Frost JJ, Zolna MR and Frohwirth L <http://www.guttmacher.org/pubs/win/contraceptive-needs-2010.pdf>"
No. of publicly funded family planning centers,40,NE,Nebraska,1/1/2010,2010,n/a,,"Contraceptive Needs and Services, 2010, New York: Guttmacher Institute, 2013, Frost JJ, Zolna MR and Frohwirth L <http://www.guttmacher.org/pubs/win/contraceptive-needs-2010.pdf>"
No. of publicly funded family planning centers,56,NV,Nevada,1/1/2010,2010,n/a,,"Contraceptive Needs and Services, 2010, New York: Guttmacher Institute, 2013, Frost JJ, Zolna MR and Frohwirth L <http://www.guttmacher.org/pubs/win/contraceptive-needs-2010.pdf>"
No. of publicly funded family planning centers,35,NH,New Hampshire,1/1/2010,2010,n/a,,"Contraceptive Needs and Services, 2010, New York: Guttmacher Institute, 2013, Frost JJ, Zolna MR and Frohwirth L <http://www.guttmacher.org/pubs/win/contraceptive-needs-2010.pdf>"
No. of publicly funded family planning centers,104,NJ,New Jersey,1/1/2010,2010,n/a,,"Contraceptive Needs and Services, 2010, New York: Guttmacher Institute, 2013, Frost JJ, Zolna MR and Frohwirth L <http://www.guttmacher.org/pubs/win/contraceptive-needs-2010.pdf>"
No. of publicly funded family planning centers,156,NM,New Mexico,1/1/2010,2010,n/a,,"Contraceptive Needs and Services, 2010, New York: Guttmacher Institute, 2013, Frost JJ, Zolna MR and Frohwirth L <http://www.guttmacher.org/pubs/win/contraceptive-needs-2010.pdf>"
No. of publicly funded family planning centers,388,NY,New York,1/1/2010,2010,n/a,,"Contraceptive Needs and Services, 2010, New York: Guttmacher Institute, 2013, Frost JJ, Zolna MR and Frohwirth L <http://www.guttmacher.org/pubs/win/contraceptive-needs-2010.pdf>"
No. of publicly funded family planning centers,205,NC,North Carolina,1/1/2010,2010,n/a,,"Contraceptive Needs and Services, 2010, New York: Guttmacher Institute, 2013, Frost JJ, Zolna MR and Frohwirth L <http://www.guttmacher.org/pubs/win/contraceptive-needs-2010.pdf>"
No. of publicly funded family planning centers,38,ND,North Dakota,1/1/2010,2010,n/a,,"Contraceptive Needs and Services, 2010, New York: Guttmacher Institute, 2013, Frost JJ, Zolna MR and Frohwirth L <http://www.guttmacher.org/pubs/win/contraceptive-needs-2010.pdf>"
No. of publicly funded family planning centers,181,OH,Ohio,1/1/2010,2010,n/a,,"Contraceptive Needs and Services, 2010, New York: Guttmacher Institute, 2013, Frost JJ, Zolna MR and Frohwirth L <http://www.guttmacher.org/pubs/win/contraceptive-needs-2010.pdf>"
No. of publicly funded family planning centers,173,OK,Oklahoma,1/1/2010,2010,n/a,,"Contraceptive Needs and Services, 2010, New York: Guttmacher Institute, 2013, Frost JJ, Zolna MR and Frohwirth L <http://www.guttmacher.org/pubs/win/contraceptive-needs-2010.pdf>"
No. of publicly funded family planning centers,166,OR,Oregon,1/1/2010,2010,n/a,,"Contraceptive Needs and Services, 2010, New York: Guttmacher Institute, 2013, Frost JJ, Zolna MR and Frohwirth L <http://www.guttmacher.org/pubs/win/contraceptive-needs-2010.pdf>"
No. of publicly funded family planning centers,278,PA,Pennsylvania,1/1/2010,2010,n/a,,"Contraceptive Needs and Services, 2010, New York: Guttmacher Institute, 2013, Frost JJ, Zolna MR and Frohwirth L <http://www.guttmacher.org/pubs/win/contraceptive-needs-2010.pdf>"
No. of publicly funded family planning centers,22,RI,Rhode Island,1/1/2010,2010,n/a,,"Contraceptive Needs and Services, 2010, New York: Guttmacher Institute, 2013, Frost JJ, Zolna MR and Frohwirth L <http://www.guttmacher.org/pubs/win/contraceptive-needs-2010.pdf>"
No. of publicly funded family planning centers,161,SC,South Carolina,1/1/2010,2010,n/a,,"Contraceptive Needs and Services, 2010, New York: Guttmacher Institute, 2013, Frost JJ, Zolna MR and Frohwirth L <http://www.guttmacher.org/pubs/win/contraceptive-needs-2010.pdf>"
No. of publicly funded family planning centers,85,SD,South Dakota,1/1/2010,2010,n/a,,"Contraceptive Needs and Services, 2010, New York: Guttmacher Institute, 2013, Frost JJ, Zolna MR and Frohwirth L <http://www.guttmacher.org/pubs/win/contraceptive-needs-2010.pdf>"
No. of publicly funded family planning centers,214,TN,Tennessee,1/1/2010,2010,n/a,,"Contraceptive Needs and Services, 2010, New York: Guttmacher Institute, 2013, Frost JJ, Zolna MR and Frohwirth L <http://www.guttmacher.org/pubs/win/contraceptive-needs-2010.pdf>"
No. of publicly funded family planning centers,409,TX,Texas,1/1/2010,2010,n/a,,"Contraceptive Needs and Services, 2010, New York: Guttmacher Institute, 2013, Frost JJ, Zolna MR and Frohwirth L <http://www.guttmacher.org/pubs/win/contraceptive-needs-2010.pdf>"
No. of publicly funded family planning centers,73,UT,Utah,1/1/2010,2010,n/a,,"Contraceptive Needs and Services, 2010, New York: Guttmacher Institute, 2013, Frost JJ, Zolna MR and Frohwirth L <http://www.guttmacher.org/pubs/win/contraceptive-needs-2010.pdf>"
No. of publicly funded family planning centers,42,VT,Vermont,1/1/2010,2010,n/a,,"Contraceptive Needs and Services, 2010, New York: Guttmacher Institute, 2013, Frost JJ, Zolna MR and Frohwirth L <http://www.guttmacher.org/pubs/win/contraceptive-needs-2010.pdf>"
No. of publicly funded family planning centers,200,VA,Virginia,1/1/2010,2010,n/a,,"Contraceptive Needs and Services, 2010, New York: Guttmacher Institute, 2013, Frost JJ, Zolna MR and Frohwirth L <http://www.guttmacher.org/pubs/win/contraceptive-needs-2010.pdf>"
No. of publicly funded family planning centers,215,WA,Washington,1/1/2010,2010,n/a,,"Contraceptive Needs and Services, 2010, New York: Guttmacher Institute, 2013, Frost JJ, Zolna MR and Frohwirth L <http://www.guttmacher.org/pubs/win/contraceptive-needs-2010.pdf>"
No. of publicly funded family planning centers,154,WV,West Virginia,1/1/2010,2010,n/a,,"Contraceptive Needs and Services, 2010, New York: Guttmacher Institute, 2013, Frost JJ, Zolna MR and Frohwirth L <http://www.guttmacher.org/pubs/win/contraceptive-needs-2010.pdf>"
No. of publicly funded family planning centers,121,WI,Wisconsin,1/1/2010,2010,n/a,,"Contraceptive Needs and Services, 2010, New York: Guttmacher Institute, 2013, Frost JJ, Zolna MR and Frohwirth L <http://www.guttmacher.org/pubs/win/contraceptive-needs-2010.pdf>"
No. of publicly funded family planning centers,35,WY,Wyoming,1/1/2010,2010,n/a,,"Contraceptive Needs and Services, 2010, New York: Guttmacher Institute, 2013, Frost JJ, Zolna MR and Frohwirth L <http://www.guttmacher.org/pubs/win/contraceptive-needs-2010.pdf>"
